id,start_from_week_seconds,duration
422047,544636,9978
422046,544496,10097
422045,544430,10163
422044,544423,10161
422043,544349,10197
422042,544305,10250
422041,544298,10248
422040,544143,10412
422039,544119,10464
422038,544097,10427
422037,544047,10491
422036,544019,10519
422035,543998,10498
422034,543729,10767
422033,543600,10862
422032,543474,11050
422031,543473,10959
422030,543322,11101
422029,543258,11165
422028,543242,11220
422027,543056,11336
422026,542825,11567
422025,542473,11937
422024,542460,11917
422023,542357,12020
422022,542248,12162
422021,542141,11570
422020,541992,12375
422019,541951,12416
422018,541896,12424
422017,541872,12448
422016,541673,12633
422015,541634,12672
422014,541593,12702
422013,541563,12732
422012,540434,13835
422011,540157,14126
422010,540102,14018
422009,540086,14034
422007,539824,14281
422006,539810,14294
422004,539650,14437
422003,539118,15141
422002,539001,15258
422001,538637,15450
422000,538557,15539
421999,538500,15596
421998,538453,15588
421997,538364,15677
421996,537598,16374
421995,537569,16403
421994,537228,16726
421993,537196,16758
421992,536992,16947
421991,536823,17116
421990,536626,17305
421989,536583,17348
421988,535705,18213
421987,535658,18260
421986,534984,18941
421985,534192,19706
421984,534165,19733
421983,533989,19897
421982,532898,20982
421981,532875,21005
421980,532823,21048
421979,532721,21150
421978,532580,21271
421977,532568,21194
421976,532492,21359
421974,532013,21830
421973,531953,21890
421971,530353,23507
421970,530338,23522
421969,530224,23610
421968,530103,23712
421967,530045,23789
421966,529983,23838
421965,529879,23936
421964,529876,23945
421963,529661,24090
421962,529631,24141
421961,529617,24155
421960,529608,24143
421959,529183,24544
421958,528980,24747
421957,528849,24913
421956,528810,24909
421955,528626,25093
421954,528463,25248
421953,527998,25698
421952,527989,25707
421951,527954,25731
421950,527365,26311
421949,527331,26345
421948,527303,26351
421947,527293,26350
421946,527245,26409
421945,527129,26514
421944,526603,27021
421943,526572,27052
421942,526238,27342
421941,526135,27445
421940,525971,27698
421939,525822,27750
421938,525689,27878
421937,525650,27917
421936,525630,27923
421935,525605,27948
421934,524793,28742
421933,524598,27354
421932,524571,27380
421931,524527,28987
421930,524482,29032
421929,524423,29103
421927,524323,29203
421926,524045,29450
421925,524023,29463
421924,524020,29475
421923,524013,29459
421922,523956,29530
421921,523909,29563
421920,523722,29730
421919,523673,29787
421918,523639,29821
421917,523630,29822
421916,523485,29951
421915,523481,29941
421914,523400,30036
421913,523388,29977
421912,523358,30064
421911,523265,30145
421910,523217,30193
421909,523137,30228
421908,522233,31155
421907,522174,31180
421906,522172,31216
421905,522156,31198
421904,522106,31232
421903,522057,31281
421900,521883,31443
421899,521839,31487
421898,521819,31500
421897,521712,31607
421896,521617,31683
421895,521530,31770
421894,521290,31931
421893,521262,31959
421892,521078,32078
421891,520801,32366
421890,520614,32542
421889,520587,32580
421888,520544,32595
421887,520509,32630
421886,520373,32722
421885,520290,32827
421884,520277,32840
421883,520218,32904
421882,520039,33067
421881,519919,33191
421880,519893,33213
421879,519866,33219
421878,519824,33271
421875,519713,33372
421874,519503,33566
421873,519401,33668
421872,519223,33834
421871,519165,33892
421868,518686,34351
421867,518658,34379
421866,518444,34482
421865,518320,34606
421864,518148,34792
421863,517824,35116
421862,517763,35148
421861,517671,35240
421860,517513,35402
421859,517226,35671
421858,517137,35760
421857,517119,35762
421856,517059,35810
421855,517040,35841
421854,516911,35954
421853,516890,35975
421852,516817,35995
421851,516605,36200
421850,516573,36232
421849,515880,36900
421848,515803,36977
421847,515198,37493
421846,515188,37517
421845,515172,37544
421844,515137,37568
421843,515120,37596
421842,515073,37618
421841,514978,37700
421840,514897,37781
421839,514819,37700
421838,514746,37922
421837,514669,37999
421836,514645,37911
421835,514580,37976
421834,514358,38298
421833,514292,38364
421832,514105,38438
421831,514020,38477
421830,514003,38516
421829,513928,38615
421828,513927,38546
421827,513859,38614
421826,513802,38221
421825,513789,38708
421824,513761,38680
421823,513656,38785
421821,513255,39150
421820,513238,39013
421818,513208,39197
421817,513178,39247
421816,513058,39254
421815,513020,39318
421814,513019,39271
421813,513014,39291
421812,512899,39439
421811,512888,39417
421810,512768,39522
421809,512733,39518
421808,512687,39246
421807,512595,39338
421806,512415,39812
421805,512354,39640
421804,512296,39764
421803,512236,39991
421802,512206,39970
421801,512167,39938
421800,512163,39897
421799,512160,40016
421798,512132,39952
421797,512117,39950
421796,512105,39979
421795,512084,39983
421794,511579,40463
421793,511577,40417
421792,511547,40489
421791,511240,40730
421790,511216,40747
421789,511127,40813
421788,511106,40864
421787,511063,40900
421786,511003,40922
421785,510971,40954
421784,510899,41041
421783,510848,41031
421782,510830,41085
421781,510744,41135
421780,510735,41126
421779,510433,41423
421778,510403,41453
421777,510381,41456
421776,510331,41506
421775,510176,41672
421774,510076,40994
421773,509965,41883
421772,509963,41857
421771,509943,41852
421770,509919,41901
421769,509792,42018
421768,509726,42084
421767,509041,42754
421766,508933,42783
421765,508917,42799
421764,508762,42820
421763,508724,42858
421762,508656,42910
421761,508573,42993
421760,508548,43003
421759,508515,43028
421758,508496,43055
421757,508454,43089
421756,508378,43119
421755,508103,43429
421754,508071,43442
421753,508055,43477
421752,507946,43567
421751,507870,43627
421750,507815,43623
421749,507774,43664
421748,507284,44142
421747,507270,44105
421746,507258,44143
421745,507254,44155
421744,507196,44230
421743,507175,44234
421742,507152,44249
421741,507117,44258
421740,507039,44378
421739,507011,44337
421738,506881,44482
421737,506829,44519
421736,506751,44564
421735,506717,44646
421734,506641,44674
421733,506474,44856
421732,506241,45089
421731,506117,44975
421730,505949,45352
421729,505902,45324
421728,505899,45402
421727,505873,45415
421726,505866,45397
421725,505822,45466
421724,505804,45459
421723,505800,45441
421722,505789,45452
421721,505701,45514
421720,505675,45551
421719,505639,45453
421718,505528,45536
421717,505468,45747
421716,505441,45636
421715,505417,45653
421714,505417,45660
421713,505407,45642
421712,505312,45714
421711,505284,45780
421710,505257,45792
421709,505235,45791
421708,504908,46096
421707,504771,46226
421706,504759,46245
421705,504751,46240
421704,504732,46265
421703,504724,46250
421702,504723,46268
421701,504687,46275
421700,504670,46292
421699,504640,46334
421698,504616,46365
421697,504593,46248
421696,504572,46048
421695,504558,46275
421694,504505,46336
421693,504367,46416
421692,504349,46484
421691,504348,46407
421690,504324,46459
421689,504296,46458
421688,504234,46500
421687,504227,46222
421686,504218,46516
421685,504149,46593
421684,504029,46690
421683,503987,46732
421682,503811,46894
421681,503707,46965
421680,503707,46933
421679,503694,47011
421678,503518,46969
421677,503433,47231
421676,503430,47255
421675,503414,47258
421674,503410,47275
421673,503370,47294
421672,503368,47288
421671,503185,47461
421670,503081,47575
421669,503037,47603
421668,503018,47612
421667,503008,47622
421666,502966,47639
421665,502954,47666
421664,502887,47710
421663,502863,47742
421662,502852,47745
421661,502845,47946
421660,502836,47605
421659,502774,48016
421658,502722,47865
421657,502602,47978
421656,502564,48016
421655,502436,33
421654,502283,265
421653,502278,250
421651,502227,312
421649,502191,337
421648,502147,391
421647,502117,383
421646,502109,295
421645,502025,475
421644,501993,479
421643,501978,48524
421642,501963,397
421641,501944,48558
421640,501899,541
421639,501876,564
421638,501871,514
421637,501865,48576
421636,501852,508
421635,501762,707
421634,501747,589
421633,501731,605
421632,501678,628
421631,501669,776
421630,501662,628
421629,501648,633
421628,501623,683
421627,501573,48914
421626,501541,691
421625,501526,716
421624,501495,786
421623,501447,770
421622,501443,789
421621,501157,1047
421620,501139,1065
421619,500972,1220
421618,500899,1275
421617,500852,49597
421616,500851,1341
421613,500748,1421
421612,500703,1451
421611,500649,1499
421610,500236,1867
421609,500200,1903
421608,500197,1911
421607,500148,1905
421606,500116,1937
421605,500098,2310
421604,500065,1977
421603,500048,2356
421602,500019,2055
421601,499978,2027
421600,499882,2096
421599,499870,2167
421598,499865,2133
421597,499856,2149
421596,499834,2203
421595,499778,2200
421594,499776,2135
421593,499759,1912
421592,499755,2243
421591,499540,2352
421590,499460,2432
421589,499443,2141
421588,499432,2433
421587,499410,2455
421586,499335,2478
421585,499299,2498
421584,499219,2578
421583,499006,2769
421582,498914,2861
421581,498810,2920
421580,498778,2952
421579,498743,2956
421578,498722,2977
421577,498715,2977
421576,498673,3008
421575,498663,3029
421574,498649,3032
421573,498408,3263
421572,498365,2751
421571,497916,3714
421570,497896,3734
421569,497857,3756
421568,497832,3735
421567,497801,3783
421566,497768,3749
421565,497755,3803
421564,497704,3832
421563,497702,3864
421562,497682,3876
421561,497655,3875
421560,497609,3921
421559,497538,3979
421558,497315,4195
421557,497168,4342
421556,497121,4369
421555,497052,4430
421554,497050,4328
421553,497027,4455
421552,496998,4464
421551,496982,4451
421550,496934,4528
421549,496925,4508
421548,496897,4465
421547,496838,4561
421546,496821,4513
421545,496781,4573
421544,496773,4626
421543,496772,4606
421542,496726,4636
421541,496716,4604
421540,496710,4497
421539,496704,4650
421538,496699,4466
421537,496699,4635
421536,496691,4629
421535,496651,4599
421534,496645,4627
421533,496614,4669
421532,496612,4660
421531,496594,4689
421530,496558,4705
421529,496547,4703
421528,496537,4726
421527,496508,20
421526,496481,43
421524,496460,51
421523,496421,4786
421522,496415,96
421520,496390,112
421519,496237,4989
421518,496217,128
421517,496207,280
421516,496193,294
421515,496021,458
421514,495999,480
421513,495951,5245
421512,495856,616
421511,495837,617
421510,495763,5429
421509,495756,716
421508,495719,658
421507,495695,750
421506,495600,731
421505,495561,884
421504,495543,834
421503,495540,826
421502,495497,869
421501,495496,932
421500,495464,964
421499,495338,5795
421498,495239,1106
421497,495200,1131
421496,495089,1228
421495,495073,1244
421494,494890,1406
421493,494832,6333
421492,494787,1535
421491,494763,6338
421490,494736,1552
421489,494678,1591
421488,494663,1625
421487,494648,1621
421486,494543,1719
421485,494376,6709
421484,494331,1917
421483,494286,6830
421480,493967,2192
421479,493916,2328
421478,493819,2425
421477,493806,7224
421476,493774,7256
421475,493765,2442
421474,493752,2455
421473,493751,2474
421472,493728,2497
421471,493714,2475
421470,493685,2504
421469,493655,2504
421468,493491,2653
421467,493475,2669
421466,493472,2483
421465,493419,2709
421464,493412,2761
421463,493405,2678
421462,493399,2729
421461,493397,2710
421460,493396,2707
421459,493381,2702
421458,493378,7713
421457,493373,2702
421456,493357,2746
421455,493356,2599
421454,493354,2562
421453,493339,2610
421452,493331,2618
421451,493292,42
421450,493288,42
421449,493288,37
421448,493280,33
421447,493263,28
421446,493256,18
421445,493243,36
421444,493236,25
421443,493229,21
421442,493205,40
421441,493094,147
421440,493085,147
421439,493056,3079
421438,493047,176
421437,493038,194
421436,492953,252
421435,492942,281
421434,492930,261
421433,492923,257
421432,492921,2976
421431,492866,300
421430,492818,337
421429,492810,405
421428,492789,353
421427,492777,365
421426,492668,443
421425,492665,490
421424,492649,462
421423,492645,458
421422,492636,457
421421,492632,454
421420,492628,3288
421419,492600,519
421418,492596,3289
421417,492565,405
421416,492550,536
421415,492538,432
421414,492515,536
421413,492508,564
421412,492505,3426
421411,492486,565
421410,492473,588
421409,492426,646
421408,492420,3436
421407,492418,612
421406,492374,656
421405,492369,669
421404,492368,565
421403,492363,660
421402,492358,588
421401,492337,686
421400,492332,601
421399,492315,543
421398,492282,664
421397,492235,681
421396,492199,697
421395,492190,717
421394,492169,727
421393,492156,751
421392,492153,714
421391,492144,894
421390,492113,754
421389,492111,730
421388,492049,792
421387,491962,868
421386,491957,901
421385,491942,868
421384,491933,870
421383,491921,909
421382,491913,897
421381,491910,866
421380,491906,886
421379,491883,920
421378,491882,910
421377,491875,901
421376,491816,942
421375,491814,799
421374,491720,1026
421373,491703,1043
421372,491684,1007
421371,491667,957
421370,491657,1063
421369,491646,1074
421368,491624,1067
421367,491609,1032
421366,491595,1003
421365,491587,1125
421364,491577,1095
421363,491549,1132
421362,491520,1152
421361,491501,1123
421360,491499,1142
421359,491470,1143
421358,491406,1192
421357,491363,1217
421356,491318,1240
421355,491291,1267
421354,491014,1487
421353,490977,1524
421352,490965,1549
421351,490951,1535
421350,490946,1507
421349,490934,1552
421348,490834,1628
421347,490672,15
421346,490662,49
421345,490631,26
421344,490619,64
421343,490542,141
421342,490531,119
421341,490511,5349
421340,490468,137
421339,490412,219
421338,490343,262
421337,490306,286
421336,490238,215
421335,490199,357
421334,490191,401
421333,490188,381
421332,490146,423
421331,490100,456
421330,489894,629
421329,489870,647
421328,489805,712
421327,489794,827
421326,489678,786
421325,489614,873
421324,489597,914
421323,489576,911
421322,489571,893
421321,489562,948
421320,489429,1024
421319,489423,978
421318,489376,1051
421317,489346,1097
421316,489344,1095
421315,489328,1099
421314,489286,1120
421313,489254,3204
421312,489107,1294
421311,489065,3388
421310,488900,1479
421309,488746,51
421308,488564,221
421307,488540,212
421306,488510,242
421305,488471,314
421304,488371,386
421303,488369,361
421302,488358,347
421301,488337,4108
421300,488320,4072
421299,488299,4140
421298,488239,453
421297,488212,480
421296,488190,524
421295,488145,271
421294,488099,575
421293,488057,617
421292,487988,696
421291,487858,800
421290,487856,828
421289,487852,801
421288,487825,828
421287,487800,2588
421286,487687,953
421285,487570,1057
421284,487531,1096
421283,487528,2813
421282,487486,2879
421281,487429,2912
421280,487370,1262
421279,487319,1269
421278,487294,1294
421277,487216,3129
421276,487115,1504
421275,487071,1548
421274,486863,1650
421273,486773,1796
421272,486704,1865
421271,486703,1829
421270,486685,1842
421269,486671,3678
421268,486656,1871
421267,486617,1923
421266,486614,3710
421265,486571,1978
421264,486537,3779
421263,486515,1998
421262,486505,1970
421261,486447,2028
421260,486435,2030
421259,486434,2016
421258,486395,3889
421257,486202,1949
421256,486168,4101
